Id;CPU;Memory;Availability
101;500;500;0.8
102;500;500;0.8
103;500;500;0.8
104;500;500;0.8
105;500;500;0.8
106;500;500;0.8
107;500;500;0.8
108;500;500;0.8
109;500;500;0.8
110;500;500;0.8
111;500;500;0.8
112;500;500;0.8
113;500;500;0.8
114;500;500;0.8
115;500;500;0.8
116;500;500;0.8
117;500;500;0.8
118;500;500;0.8
119;500;500;0.8
120;500;500;0.8
121;500;500;0.8
122;500;500;0.8
123;500;500;0.8
124;500;500;0.8
125;500;500;0.8
126;500;500;0.8
127;500;500;0.8
128;500;500;0.8
129;500;500;0.8
130;500;500;0.8
131;500;500;0.8
132;500;500;0.8
133;500;500;0.8
134;500;500;0.8
135;500;500;0.8
136;500;500;0.8
137;500;500;0.8
138;500;500;0.8
139;500;500;0.8
140;500;500;0.8
141;500;500;0.8
142;500;500;0.8
143;500;500;0.8
144;500;500;0.8
145;500;500;0.8
146;500;500;0.8
147;500;500;0.8
148;500;500;0.8
149;500;500;0.8
150;500;500;0.8
151;500;500;0.8
152;500;500;0.8
153;500;500;0.8
154;500;500;0.8
155;500;500;0.8
156;500;500;0.8
157;500;500;0.8
158;500;500;0.8
159;500;500;0.8
160;500;500;0.8
161;500;500;0.8
162;500;500;0.8
163;500;500;0.8
164;500;500;0.8
165;500;500;0.8
166;500;500;0.8
167;500;500;0.8
168;500;500;0.8
169;500;500;0.8
170;500;500;0.8
171;500;500;0.8
172;500;500;0.8
173;500;500;0.8
174;500;500;0.8
175;500;500;0.8
176;500;500;0.8
177;500;500;0.8
178;500;500;0.8
179;500;500;0.8
180;500;500;0.8
181;500;500;0.8
182;500;500;0.8
183;500;500;0.8
184;500;500;0.8
185;500;500;0.8
186;500;500;0.8
187;500;500;0.8
188;500;500;0.8
189;500;500;0.8
190;500;500;0.8
191;500;500;0.8
192;500;500;0.8
193;500;500;0.8
194;500;500;0.8
195;500;500;0.8
196;500;500;0.8
197;500;500;0.8
198;500;500;0.8
199;500;500;0.8
200;500;500;0.8
201;500;500;0.8
202;500;500;0.8
203;500;500;0.8
204;500;500;0.8
205;500;500;0.8
206;500;500;0.8
207;500;500;0.8
208;500;500;0.8
209;500;500;0.8
210;500;500;0.8
211;500;500;0.8
212;500;500;0.8
213;500;500;0.8
214;500;500;0.8
215;500;500;0.8
216;500;500;0.8
217;500;500;0.8
218;500;500;0.8
219;500;500;0.8
220;500;500;0.8
221;500;500;0.8
222;500;500;0.8
223;500;500;0.8
224;500;500;0.8
225;500;500;0.8
226;500;500;0.8
227;500;500;0.8
228;500;500;0.8
229;500;500;0.8
230;500;500;0.8
231;500;500;0.8
232;500;500;0.8
233;500;500;0.8
234;500;500;0.8
235;500;500;0.8
236;500;500;0.8
237;500;500;0.8
238;500;500;0.8
239;500;500;0.8
240;500;500;0.8
241;500;500;0.8
242;500;500;0.8
243;500;500;0.8
244;500;500;0.8
245;500;500;0.8
246;500;500;0.8
247;500;500;0.8
248;500;500;0.8
249;500;500;0.8
250;500;500;0.8
251;500;500;0.8
252;500;500;0.8
253;500;500;0.8
254;500;500;0.8
255;500;500;0.8
256;500;500;0.8
257;500;500;0.8
258;500;500;0.8
259;500;500;0.8
260;500;500;0.8
261;500;500;0.8
262;500;500;0.8
263;500;500;0.8
264;500;500;0.8
265;500;500;0.8
266;500;500;0.8
267;500;500;0.8
268;500;500;0.8
269;500;500;0.8
270;500;500;0.8
271;500;500;0.8
272;500;500;0.8
273;500;500;0.8
274;500;500;0.8
275;500;500;0.8
276;500;500;0.8
277;500;500;0.8
278;500;500;0.8
279;500;500;0.8
280;500;500;0.8
281;500;500;0.8
282;500;500;0.8
283;500;500;0.8
284;500;500;0.8
285;500;500;0.8
286;500;500;0.8
287;500;500;0.8
288;500;500;0.8
289;500;500;0.8
290;500;500;0.8
291;500;500;0.8
292;500;500;0.8
293;500;500;0.8
294;500;500;0.8
295;500;500;0.8
296;500;500;0.8
297;500;500;0.8
298;500;500;0.8
299;500;500;0.8
300;500;500;0.8
301;500;500;0.8
302;500;500;0.8
303;500;500;0.8
304;500;500;0.8
305;500;500;0.8
306;500;500;0.8
307;500;500;0.8
308;500;500;0.8
309;500;500;0.8
310;500;500;0.8
311;500;500;0.8
312;500;500;0.8
313;500;500;0.8
314;500;500;0.8
315;500;500;0.8
316;500;500;0.8
317;500;500;0.8
318;500;500;0.8
319;500;500;0.8
320;500;500;0.8
321;500;500;0.8
322;500;500;0.8
323;500;500;0.8
324;500;500;0.8
325;500;500;0.8
326;500;500;0.8
327;500;500;0.8
328;500;500;0.8
329;500;500;0.8
330;500;500;0.8
331;500;500;0.8
332;500;500;0.8
333;500;500;0.8
334;500;500;0.8
335;500;500;0.8
336;500;500;0.8
337;500;500;0.8
338;500;500;0.8
339;500;500;0.8
340;500;500;0.8
341;500;500;0.8
342;500;500;0.8
343;500;500;0.8
344;500;500;0.8
345;500;500;0.8
346;500;500;0.8
347;500;500;0.8
348;500;500;0.8
349;500;500;0.8
350;500;500;0.8
351;500;500;0.8
352;500;500;0.8
353;500;500;0.8
354;500;500;0.8
355;500;500;0.8
356;500;500;0.8
357;500;500;0.8
358;500;500;0.8
359;500;500;0.8
360;500;500;0.8
361;500;500;0.8
362;500;500;0.8
363;500;500;0.8
364;500;500;0.8
365;500;500;0.8
366;500;500;0.8
367;500;500;0.8
368;500;500;0.8
369;500;500;0.8
370;500;500;0.8
371;500;500;0.8
372;500;500;0.8
373;500;500;0.8
374;500;500;0.8
375;500;500;0.8
376;500;500;0.8
377;500;500;0.8
378;500;500;0.8
379;500;500;0.8
380;500;500;0.8
381;500;500;0.8
382;500;500;0.8
383;500;500;0.8
384;500;500;0.8
385;500;500;0.8
386;500;500;0.8
387;500;500;0.8
388;500;500;0.8
389;500;500;0.8
390;500;500;0.8
391;500;500;0.8
392;500;500;0.8
393;500;500;0.8
394;500;500;0.8
395;500;500;0.8
396;500;500;0.8
397;500;500;0.8
398;500;500;0.8
399;500;500;0.8
400;500;500;0.8
401;500;500;0.8
402;500;500;0.8
403;500;500;0.8
404;500;500;0.8
405;500;500;0.8
406;500;500;0.8
407;500;500;0.8
408;500;500;0.8
409;500;500;0.8
410;500;500;0.8
411;500;500;0.8
412;500;500;0.8
413;500;500;0.8
414;500;500;0.8
415;500;500;0.8
416;500;500;0.8
417;500;500;0.8
418;500;500;0.8
419;500;500;0.8
420;500;500;0.8
421;500;500;0.8
422;500;500;0.8
423;500;500;0.8
424;500;500;0.8
425;500;500;0.8
426;500;500;0.8
427;500;500;0.8
428;500;500;0.8
429;500;500;0.8
430;500;500;0.8
431;500;500;0.8
432;500;500;0.8
433;500;500;0.8
434;500;500;0.8
435;500;500;0.8
436;500;500;0.8
437;500;500;0.8
438;500;500;0.8
439;500;500;0.8
440;500;500;0.8
441;500;500;0.8
442;500;500;0.8
443;500;500;0.8
444;500;500;0.8
445;500;500;0.8
446;500;500;0.8
447;500;500;0.8
448;500;500;0.8
449;500;500;0.8
450;500;500;0.8
451;500;500;0.8
452;500;500;0.8
453;500;500;0.8
454;500;500;0.8
455;500;500;0.8
456;500;500;0.8
457;500;500;0.8
458;500;500;0.8
459;500;500;0.8
460;500;500;0.8
461;500;500;0.8
462;500;500;0.8
463;500;500;0.8
464;500;500;0.8
465;500;500;0.8
466;500;500;0.8
467;500;500;0.8
468;500;500;0.8
469;500;500;0.8
470;500;500;0.8
471;500;500;0.8
472;500;500;0.8
473;500;500;0.8
474;500;500;0.8
475;500;500;0.8
476;500;500;0.8
477;500;500;0.8
478;500;500;0.8
479;500;500;0.8
480;500;500;0.8
481;500;500;0.8
482;500;500;0.8
483;500;500;0.8
484;500;500;0.8
485;500;500;0.8
486;500;500;0.8
487;500;500;0.8
488;500;500;0.8
489;500;500;0.8
490;500;500;0.8
491;500;500;0.8
492;500;500;0.8
493;500;500;0.8
494;500;500;0.8
495;500;500;0.8
496;500;500;0.8
497;500;500;0.8
498;500;500;0.8
499;500;500;0.8
500;500;500;0.8
501;500;500;0.8
502;500;500;0.8
503;500;500;0.8
504;500;500;0.8
505;500;500;0.8
506;500;500;0.8
507;500;500;0.8
508;500;500;0.8
509;500;500;0.8
510;500;500;0.8
511;500;500;0.8
512;500;500;0.8
513;500;500;0.8
514;500;500;0.8
515;500;500;0.8
516;500;500;0.8
517;500;500;0.8
518;500;500;0.8
519;500;500;0.8
520;500;500;0.8
521;500;500;0.8
522;500;500;0.8
523;500;500;0.8
524;500;500;0.8
525;500;500;0.8
526;500;500;0.8
527;500;500;0.8
528;500;500;0.8
529;500;500;0.8
530;500;500;0.8
531;500;500;0.8
532;500;500;0.8
533;500;500;0.8
534;500;500;0.8
535;500;500;0.8
536;500;500;0.8
537;500;500;0.8
538;500;500;0.8
539;500;500;0.8
540;500;500;0.8
541;500;500;0.8
542;500;500;0.8
543;500;500;0.8
544;500;500;0.8
545;500;500;0.8
546;500;500;0.8
547;500;500;0.8
548;500;500;0.8
549;500;500;0.8
550;500;500;0.8
551;500;500;0.8
552;500;500;0.8
553;500;500;0.8
554;500;500;0.8
