Id;CPU;Memory;Availability
131;12.179869;12.179869;0.38910067
132;12.324688;12.324688;0.3883766
133;12.473867;12.473867;0.38763067
134;12.627369;12.627369;0.38686317
135;12.78516;12.78516;0.38607422
136;12.947197;12.947197;0.38526404
137;13.113441;13.113441;0.3844328
138;13.283852;13.283852;0.38358074
139;13.458389;13.458389;0.38270807
140;13.637005;13.637005;0.381815
141;13.81966;13.81966;0.38090172
142;14.006308;14.006308;0.37996846
143;14.1969;14.1969;0.3790155
144;14.391392;14.391392;0.37804306
145;14.589735;14.589735;0.37705135
146;14.791881;14.791881;0.3760406
147;14.997779;14.997779;0.37501112
148;15.207377;15.207377;0.37396312
149;15.420628;15.420628;0.37289688
150;15.637474;15.637474;0.37181264
151;15.857864;15.857864;0.3707107
152;16.081745;16.081745;0.3695913
153;16.309057;16.309057;0.36845472
154;16.53975;16.53975;0.36730126
155;16.773762;16.773762;0.3661312
156;17.01104;17.01104;0.36494482
157;17.25152;17.25152;0.3637424
158;17.495148;17.495148;0.36252427
159;17.74186;17.74186;0.36129072
160;17.991596;17.991596;0.36004204
161;18.244295;18.244295;0.35877854
162;18.499895;18.499895;0.35750052
163;18.758333;18.758333;0.35620835
164;19.019545;19.019545;0.3549023
165;19.283464;19.283464;0.35358268
166;19.55003;19.55003;0.35224986
167;19.819172;19.819172;0.35090417
168;20.090828;20.090828;0.34954587
169;20.364925;20.364925;0.34817538
170;20.641403;20.641403;0.346793
171;20.920189;20.920189;0.34539905
172;21.201218;21.201218;0.34399393
173;21.484413;21.484413;0.34257793
174;21.769712;21.769712;0.34115145
175;22.057041;22.057041;0.3397148
176;22.346333;22.346333;0.33826834
177;22.637508;22.637508;0.33681247
178;22.930504;22.930504;0.3353475
179;23.22524;23.22524;0.3338738
180;23.521652;23.521652;0.33239174
181;23.81966;23.81966;0.3309017
182;24.119194;24.119194;0.32940406
183;24.420177;24.420177;0.32789913
184;24.722538;24.722538;0.32638732
185;25.026203;25.026203;0.324869
186;25.331093;25.331093;0.32334456
187;25.637135;25.637135;0.32181433
188;25.944254;25.944254;0.32027873
189;26.252373;26.252373;0.31873813
190;26.561419;26.561419;0.3171929
191;26.871311;26.871311;0.31564346
192;27.181976;27.181976;0.31409013
193;27.493336;27.493336;0.31253335
194;27.805313;27.805313;0.31097344
195;28.117834;28.117834;0.30941084
196;28.430819;28.430819;0.30784592
197;28.74419;28.74419;0.30627906
198;29.05787;29.05787;0.30471066
199;29.371784;29.371784;0.3031411
200;29.685854;29.685854;0.30157074
201;30;30;0.3
202;30.314146;30.314146;0.29842928
203;30.628216;30.628216;0.29685894
204;30.94213;30.94213;0.29528937
205;31.25581;31.25581;0.29372096
206;31.569181;31.569181;0.2921541
207;31.882166;31.882166;0.29058918
208;32.194687;32.194687;0.2890266
209;32.506664;32.506664;0.28746668
210;32.818024;32.818024;0.2859099
211;33.12869;33.12869;0.28435656
212;33.438583;33.438583;0.2828071
213;33.747627;33.747627;0.2812619
214;34.055748;34.055748;0.2797213
215;34.362865;34.362865;0.2781857
216;34.668907;34.668907;0.27665547
217;34.973797;34.973797;0.27513102
218;35.277462;35.277462;0.2736127
219;35.579823;35.579823;0.2721009
220;35.880806;35.880806;0.27059597
221;36.18034;36.18034;0.2690983
222;36.478348;36.478348;0.26760828
223;36.774757;36.774757;0.26612622
224;37.069496;37.069496;0.26465252
225;37.36249;37.36249;0.26318756
226;37.653667;37.653667;0.26173168
227;37.94296;37.94296;0.26028523
228;38.230286;38.230286;0.25884858
229;38.515587;38.515587;0.2574221
230;38.798782;38.798782;0.2560061
231;39.07981;39.07981;0.25460097
232;39.358597;39.358597;0.25320703
233;39.635075;39.635075;0.25182465
234;39.909172;39.909172;0.25045416
235;40.18083;40.18083;0.24909587
236;40.44997;40.44997;0.24775016
237;40.716537;40.716537;0.24641733
238;40.980453;40.980453;0.24509773
239;41.24167;41.24167;0.24379167
240;41.500107;41.500107;0.24249949
241;41.755707;41.755707;0.24122149
242;42.008404;42.008404;0.23995799
243;42.25814;42.25814;0.2387093
244;42.504852;42.504852;0.23747575
245;42.74848;42.74848;0.23625761
246;42.98896;42.98896;0.23505521
247;43.22624;43.22624;0.23386882
248;43.46025;43.46025;0.23269877
249;43.69094;43.69094;0.2315453
250;43.918255;43.918255;0.23040873
251;44.142136;44.142136;0.22928932
252;44.362526;44.362526;0.22818738
253;44.579372;44.579372;0.22710314
254;44.79262;44.79262;0.2260369
255;45.00222;45.00222;0.22498891
256;45.20812;45.20812;0.22395942
257;45.410263;45.410263;0.22294869
258;45.60861;45.60861;0.22195697
259;45.8031;45.8031;0.22098452
260;45.99369;45.99369;0.22003154
261;46.18034;46.18034;0.2190983
262;46.362995;46.362995;0.21818504
263;46.54161;46.54161;0.21729195
264;46.71615;46.71615;0.21641928
265;46.88656;46.88656;0.21556722
266;47.052803;47.052803;0.21473598
267;47.21484;47.21484;0.21392581
268;47.37263;47.37263;0.21313685
269;47.52613;47.52613;0.21236935
270;47.675312;47.675312;0.21162345
271;47.82013;47.82013;0.21089935
272;47.960552;47.960552;0.21019724
273;48.096542;48.096542;0.2095173
274;48.228065;48.228065;0.20885968
275;48.355095;48.355095;0.20822453
276;48.477592;48.477592;0.20761207
277;48.595528;48.595528;0.20702237
278;48.70888;48.70888;0.2064556
279;48.817616;48.817616;0.20591193
280;48.921707;48.921707;0.20539147
281;49.021133;49.021133;0.20489436
282;49.11586;49.11586;0.20442072
283;49.20587;49.20587;0.20397064
284;49.29115;49.29115;0.20354426
285;49.371666;49.371666;0.20314169
286;49.4474;49.4474;0.20276302
287;49.518333;49.518333;0.20240834
288;49.584457;49.584457;0.20207772
289;49.645744;49.645744;0.20177129
290;49.702187;49.702187;0.20148908
291;49.75377;49.75377;0.20123118
292;49.800476;49.800476;0.20099765
293;49.842293;49.842293;0.20078853
294;49.87922;49.87922;0.2006039
295;49.91124;49.91124;0.2004438
296;49.938347;49.938347;0.20030828
297;49.960533;49.960533;0.20019734
298;49.9778;49.9778;0.20011103
299;49.99013;49.99013;0.20004936
300;49.99753;49.99753;0.20001236
301;50;50;0.20000002
302;49.99753;49.99753;0.20001236
303;49.99013;49.99013;0.20004936
304;49.9778;49.9778;0.20011103
305;49.960533;49.960533;0.20019734
306;49.938347;49.938347;0.20030828
307;49.91124;49.91124;0.2004438
308;49.87922;49.87922;0.2006039
309;49.842293;49.842293;0.20078853
310;49.800476;49.800476;0.20099765
311;49.75377;49.75377;0.20123118
312;49.702187;49.702187;0.20148908
313;49.645744;49.645744;0.20177129
314;49.584457;49.584457;0.20207772
315;49.518333;49.518333;0.20240834
316;49.4474;49.4474;0.20276302
317;49.371666;49.371666;0.20314169
318;49.29115;49.29115;0.20354426
319;49.20587;49.20587;0.20397064
320;49.11586;49.11586;0.20442072
321;49.021133;49.021133;0.20489436
322;48.921707;48.921707;0.20539147
323;48.817616;48.817616;0.20591193
324;48.70888;48.70888;0.2064556
325;48.595528;48.595528;0.20702237
326;48.477592;48.477592;0.20761207
327;48.355095;48.355095;0.20822453
328;48.228065;48.228065;0.20885968
329;48.096542;48.096542;0.2095173
330;47.960552;47.960552;0.21019724
331;47.82013;47.82013;0.21089935
332;47.675312;47.675312;0.21162345
333;47.52613;47.52613;0.21236935
334;47.37263;47.37263;0.21313685
335;47.21484;47.21484;0.21392581
336;47.052803;47.052803;0.21473598
337;46.88656;46.88656;0.21556722
338;46.71615;46.71615;0.21641928
339;46.54161;46.54161;0.21729195
340;46.362995;46.362995;0.21818504
341;46.18034;46.18034;0.2190983
342;45.99369;45.99369;0.22003154
343;45.8031;45.8031;0.22098452
344;45.60861;45.60861;0.22195697
345;45.410263;45.410263;0.22294869
346;45.20812;45.20812;0.22395942
347;45.00222;45.00222;0.22498891
348;44.79262;44.79262;0.2260369
349;44.579372;44.579372;0.22710314
350;44.362526;44.362526;0.22818738
351;44.142136;44.142136;0.22928932
352;43.918255;43.918255;0.23040873
353;43.69094;43.69094;0.2315453
354;43.46025;43.46025;0.23269877
355;43.22624;43.22624;0.23386882
356;42.98896;42.98896;0.23505521
357;42.74848;42.74848;0.23625761
358;42.504852;42.504852;0.23747575
359;42.25814;42.25814;0.2387093
360;42.008404;42.008404;0.23995799
361;41.755707;41.755707;0.24122149
362;41.500107;41.500107;0.24249949
363;41.24167;41.24167;0.24379167
364;40.980453;40.980453;0.24509773
365;40.716537;40.716537;0.24641733
366;40.44997;40.44997;0.24775016
367;40.18083;40.18083;0.24909587
368;39.909172;39.909172;0.25045416
369;39.635075;39.635075;0.25182465
370;39.358597;39.358597;0.25320703
371;39.07981;39.07981;0.25460097
372;38.798782;38.798782;0.2560061
373;38.515587;38.515587;0.2574221
374;38.230286;38.230286;0.25884858
375;37.94296;37.94296;0.26028523
376;37.653667;37.653667;0.26173168
377;37.36249;37.36249;0.26318756
378;37.069496;37.069496;0.26465252
379;36.774757;36.774757;0.26612622
380;36.478348;36.478348;0.26760828
381;36.18034;36.18034;0.2690983
382;35.880806;35.880806;0.27059597
383;35.579823;35.579823;0.2721009
384;35.277462;35.277462;0.2736127
385;34.973797;34.973797;0.27513102
386;34.668907;34.668907;0.27665547
387;34.362865;34.362865;0.2781857
388;34.055748;34.055748;0.2797213
389;33.747627;33.747627;0.2812619
390;33.438583;33.438583;0.2828071
391;33.12869;33.12869;0.28435656
392;32.818024;32.818024;0.2859099
393;32.506664;32.506664;0.28746668
394;32.194687;32.194687;0.2890266
395;31.882166;31.882166;0.29058918
396;31.569181;31.569181;0.2921541
397;31.25581;31.25581;0.29372096
398;30.94213;30.94213;0.29528937
399;30.628216;30.628216;0.29685894
400;30.314146;30.314146;0.29842928
